country_region,date,confirmed,yesterday_confirmed,daily_case_increase
Andorra,2020-02-28,0,0.0,0.0
Andorra,2020-02-29,0,0.0,0.0
Andorra,2020-03-01,0,0.0,0.0
Andorra,2020-03-02,1,0.0,1.0
Andorra,2020-03-03,1,1.0,0.0
Andorra,2020-03-04,1,1.0,0.0
Andorra,2020-03-05,1,1.0,0.0
Andorra,2020-03-06,1,1.0,0.0
Andorra,2020-03-07,1,1.0,0.0
Andorra,2020-03-08,1,1.0,0.0
Andorra,2020-03-09,1,1.0,0.0
Andorra,2020-03-10,1,1.0,0.0
Andorra,2020-03-11,1,1.0,0.0
Andorra,2020-03-12,1,1.0,0.0
Andorra,2020-03-13,1,1.0,0.0
Andorra,2020-03-14,1,1.0,0.0
Andorra,2020-03-15,1,1.0,0.0
Andorra,2020-03-16,2,1.0,1.0
Andorra,2020-03-17,39,2.0,37.0
Andorra,2020-03-18,39,39.0,0.0
Andorra,2020-03-19,53,39.0,14.0
Andorra,2020-03-20,75,53.0,22.0
Andorra,2020-03-21,88,75.0,13.0
Andorra,2020-03-22,113,88.0,25.0
Andorra,2020-03-23,133,113.0,20.0
Andorra,2020-03-24,164,133.0,31.0
Andorra,2020-03-25,188,164.0,24.0
Andorra,2020-03-26,224,188.0,36.0
Andorra,2020-03-27,267,224.0,43.0
Andorra,2020-03-28,308,267.0,41.0
Andorra,2020-03-29,334,308.0,26.0
Andorra,2020-03-30,370,334.0,36.0
Andorra,2020-03-31,376,370.0,6.0
Andorra,2020-04-01,390,376.0,14.0
Andorra,2020-04-02,428,390.0,38.0
Andorra,2020-04-03,439,428.0,11.0
Andorra,2020-04-04,466,439.0,27.0
Andorra,2020-04-05,501,466.0,35.0
Andorra,2020-04-06,525,501.0,24.0
Andorra,2020-04-07,545,525.0,20.0
Andorra,2020-04-08,564,545.0,19.0
Andorra,2020-04-09,583,564.0,19.0
Andorra,2020-04-10,601,583.0,18.0
Andorra,2020-04-11,601,601.0,0.0
Andorra,2020-04-12,638,601.0,37.0
Andorra,2020-04-13,646,638.0,8.0
Andorra,2020-04-14,659,646.0,13.0
Andorra,2020-04-15,673,659.0,14.0
Andorra,2020-04-16,673,673.0,0.0
Andorra,2020-04-17,696,673.0,23.0
Andorra,2020-04-18,704,696.0,8.0
Andorra,2020-04-19,713,704.0,9.0
Andorra,2020-04-20,717,713.0,4.0
Andorra,2020-04-21,717,717.0,0.0
Andorra,2020-04-22,723,717.0,6.0
Andorra,2020-04-23,723,723.0,0.0
Andorra,2020-04-24,731,723.0,8.0
Andorra,2020-04-25,738,731.0,7.0
Andorra,2020-04-26,738,738.0,0.0
Andorra,2020-04-27,743,738.0,5.0
Andorra,2020-04-28,743,743.0,0.0
Andorra,2020-04-29,743,743.0,0.0
Andorra,2020-04-30,745,743.0,2.0
Andorra,2020-05-01,745,745.0,0.0
Andorra,2020-05-02,747,745.0,2.0
Andorra,2020-05-03,748,747.0,1.0
Andorra,2020-05-04,750,748.0,2.0
Andorra,2020-05-05,751,750.0,1.0
Andorra,2020-05-06,751,751.0,0.0
Andorra,2020-05-07,752,751.0,1.0
Andorra,2020-05-08,752,752.0,0.0
Andorra,2020-05-09,754,752.0,2.0
Andorra,2020-05-10,755,754.0,1.0
Andorra,2020-05-11,755,755.0,0.0
Andorra,2020-05-12,758,755.0,3.0
Andorra,2020-05-13,760,758.0,2.0
Andorra,2020-05-14,761,760.0,1.0
Andorra,2020-05-15,761,761.0,0.0
Andorra,2020-05-16,761,761.0,0.0
Andorra,2020-05-17,761,761.0,0.0
Andorra,2020-05-18,761,761.0,0.0
Andorra,2020-05-19,761,761.0,0.0
Andorra,2020-05-20,762,761.0,1.0
Andorra,2020-05-21,762,762.0,0.0
Andorra,2020-05-22,762,762.0,0.0
Andorra,2020-05-23,762,762.0,0.0
Andorra,2020-05-24,762,762.0,0.0
Andorra,2020-05-25,763,762.0,1.0
Andorra,2020-05-26,763,763.0,0.0
Andorra,2020-05-27,763,763.0,0.0
Andorra,2020-05-28,763,763.0,0.0
Andorra,2020-05-29,764,763.0,1.0
Andorra,2020-05-30,764,764.0,0.0
Andorra,2020-05-31,764,764.0,0.0
Andorra,2020-06-01,765,764.0,1.0
Andorra,2020-06-02,844,765.0,79.0
Andorra,2020-06-03,851,844.0,7.0
Andorra,2020-06-04,852,851.0,1.0
Andorra,2020-06-05,852,852.0,0.0
Andorra,2020-06-06,852,852.0,0.0
Andorra,2020-06-07,852,852.0,0.0
Andorra,2020-06-08,852,852.0,0.0
Andorra,2020-06-09,852,852.0,0.0
Andorra,2020-06-10,852,852.0,0.0
Andorra,2020-06-11,852,852.0,0.0
Andorra,2020-06-12,853,852.0,1.0
Andorra,2020-06-13,853,853.0,0.0
Andorra,2020-06-14,853,853.0,0.0
Andorra,2020-06-15,853,853.0,0.0
Andorra,2020-06-16,854,853.0,1.0
Andorra,2020-06-17,854,854.0,0.0
Andorra,2020-06-18,855,854.0,1.0
Andorra,2020-06-19,855,855.0,0.0
Andorra,2020-06-20,855,855.0,0.0
Andorra,2020-06-21,855,855.0,0.0
Andorra,2020-06-22,855,855.0,0.0
Andorra,2020-06-23,855,855.0,0.0
Andorra,2020-06-24,855,855.0,0.0
Andorra,2020-06-25,855,855.0,0.0
Andorra,2020-06-26,855,855.0,0.0
Andorra,2020-06-27,855,855.0,0.0
Andorra,2020-06-28,855,855.0,0.0
Andorra,2020-06-29,855,855.0,0.0
Andorra,2020-06-30,855,855.0,0.0
Andorra,2020-07-01,855,855.0,0.0
Andorra,2020-07-02,855,855.0,0.0
Andorra,2020-07-03,855,855.0,0.0
Andorra,2020-07-04,855,855.0,0.0
Andorra,2020-07-05,855,855.0,0.0
Andorra,2020-07-06,855,855.0,0.0
Andorra,2020-07-07,855,855.0,0.0
Andorra,2020-07-08,855,855.0,0.0
Andorra,2020-07-09,855,855.0,0.0
Andorra,2020-07-10,855,855.0,0.0
Andorra,2020-07-11,855,855.0,0.0
Andorra,2020-07-12,855,855.0,0.0
Andorra,2020-07-13,858,855.0,3.0
Andorra,2020-07-14,861,858.0,3.0
Andorra,2020-07-15,862,861.0,1.0
Andorra,2020-07-16,877,862.0,15.0
Andorra,2020-07-17,880,877.0,3.0
Andorra,2020-07-18,880,880.0,0.0
Andorra,2020-07-19,880,880.0,0.0
Andorra,2020-07-20,884,880.0,4.0
Andorra,2020-07-21,884,884.0,0.0
Andorra,2020-07-22,889,884.0,5.0
Andorra,2020-07-23,889,889.0,0.0
Andorra,2020-07-24,897,889.0,8.0
Andorra,2020-07-25,897,897.0,0.0
Andorra,2020-07-26,897,897.0,0.0
Andorra,2020-07-27,907,897.0,10.0
Angola,2020-01-22,0,,
Angola,2020-01-23,0,0.0,0.0
Angola,2020-01-24,0,0.0,0.0
Angola,2020-01-25,0,0.0,0.0
Angola,2020-01-26,0,0.0,0.0
Angola,2020-01-27,0,0.0,0.0
Angola,2020-01-28,0,0.0,0.0
Angola,2020-01-29,0,0.0,0.0
Angola,2020-01-30,0,0.0,0.0
Angola,2020-01-31,0,0.0,0.0
Angola,2020-02-01,0,0.0,0.0
Angola,2020-02-02,0,0.0,0.0
Angola,2020-02-03,0,0.0,0.0
Angola,2020-02-04,0,0.0,0.0
Angola,2020-02-05,0,0.0,0.0
Angola,2020-02-06,0,0.0,0.0
Angola,2020-02-07,0,0.0,0.0
Angola,2020-02-08,0,0.0,0.0
Angola,2020-02-09,0,0.0,0.0
Angola,2020-02-10,0,0.0,0.0
Angola,2020-02-11,0,0.0,0.0
Angola,2020-02-12,0,0.0,0.0
Angola,2020-02-13,0,0.0,0.0
Angola,2020-02-14,0,0.0,0.0
Angola,2020-02-15,0,0.0,0.0
Angola,2020-02-16,0,0.0,0.0
Angola,2020-02-17,0,0.0,0.0
Angola,2020-02-18,0,0.0,0.0
Angola,2020-02-19,0,0.0,0.0
Angola,2020-02-20,0,0.0,0.0
Angola,2020-02-21,0,0.0,0.0
Angola,2020-02-22,0,0.0,0.0
Angola,2020-02-23,0,0.0,0.0
Angola,2020-02-24,0,0.0,0.0
Angola,2020-02-25,0,0.0,0.0
Angola,2020-02-26,0,0.0,0.0
Angola,2020-02-27,0,0.0,0.0
Angola,2020-02-28,0,0.0,0.0
Angola,2020-02-29,0,0.0,0.0
Angola,2020-03-01,0,0.0,0.0
Angola,2020-03-02,0,0.0,0.0
Angola,2020-03-03,0,0.0,0.0
Angola,2020-03-04,0,0.0,0.0
Angola,2020-03-05,0,0.0,0.0
Angola,2020-03-06,0,0.0,0.0
Angola,2020-03-07,0,0.0,0.0
Angola,2020-03-08,0,0.0,0.0
Angola,2020-03-09,0,0.0,0.0
Angola,2020-03-10,0,0.0,0.0
Angola,2020-03-11,0,0.0,0.0
Angola,2020-03-12,0,0.0,0.0
Angola,2020-03-13,0,0.0,0.0
Angola,2020-03-14,0,0.0,0.0
Angola,2020-03-15,0,0.0,0.0
Angola,2020-03-16,0,0.0,0.0
Angola,2020-03-17,0,0.0,0.0
Angola,2020-03-18,0,0.0,0.0
Angola,2020-03-19,0,0.0,0.0
Angola,2020-03-20,1,0.0,1.0
Angola,2020-03-21,2,1.0,1.0
Angola,2020-03-22,2,2.0,0.0
Angola,2020-03-23,3,2.0,1.0
Angola,2020-03-24,3,3.0,0.0
Angola,2020-03-25,3,3.0,0.0
Angola,2020-03-26,4,3.0,1.0
Angola,2020-03-27,4,4.0,0.0
Angola,2020-03-28,5,4.0,1.0
Angola,2020-03-29,7,5.0,2.0
Angola,2020-03-30,7,7.0,0.0
Angola,2020-03-31,7,7.0,0.0
Angola,2020-04-01,8,7.0,1.0
Angola,2020-04-02,8,8.0,0.0
Angola,2020-04-03,8,8.0,0.0
Angola,2020-04-04,10,8.0,2.0
Angola,2020-04-05,14,10.0,4.0
Angola,2020-04-06,16,14.0,2.0
Angola,2020-04-07,17,16.0,1.0
Angola,2020-04-08,19,17.0,2.0
Angola,2020-04-09,19,19.0,0.0
Angola,2020-04-10,19,19.0,0.0
Angola,2020-04-11,19,19.0,0.0
Angola,2020-04-12,19,19.0,0.0
Angola,2020-04-13,19,19.0,0.0
Angola,2020-04-14,19,19.0,0.0
Angola,2020-04-15,19,19.0,0.0
Angola,2020-04-16,19,19.0,0.0
Angola,2020-04-17,19,19.0,0.0
Angola,2020-04-18,24,19.0,5.0
Angola,2020-04-19,24,24.0,0.0
Angola,2020-04-20,24,24.0,0.0
Angola,2020-04-21,24,24.0,0.0
Angola,2020-04-22,25,24.0,1.0
Angola,2020-04-23,25,25.0,0.0
Angola,2020-04-24,25,25.0,0.0
Angola,2020-04-25,25,25.0,0.0
Angola,2020-04-26,26,25.0,1.0
Angola,2020-04-27,27,26.0,1.0
Angola,2020-04-28,27,27.0,0.0
Angola,2020-04-29,27,27.0,0.0
Angola,2020-04-30,27,27.0,0.0
Angola,2020-05-01,30,27.0,3.0
Angola,2020-05-02,35,30.0,5.0
Angola,2020-05-03,35,35.0,0.0
Angola,2020-05-04,35,35.0,0.0
Angola,2020-05-05,36,35.0,1.0
Angola,2020-05-06,36,36.0,0.0
Angola,2020-05-07,36,36.0,0.0
Angola,2020-05-08,43,36.0,7.0
Angola,2020-05-09,43,43.0,0.0
Angola,2020-05-10,45,43.0,2.0
Angola,2020-05-11,45,45.0,0.0
Angola,2020-05-12,45,45.0,0.0
Angola,2020-05-13,45,45.0,0.0
Angola,2020-05-14,48,45.0,3.0
Angola,2020-05-15,48,48.0,0.0
Angola,2020-05-16,48,48.0,0.0
Angola,2020-05-17,48,48.0,0.0
Angola,2020-05-18,50,48.0,2.0
Angola,2020-05-19,52,50.0,2.0
Angola,2020-05-20,52,52.0,0.0
Angola,2020-05-21,58,52.0,6.0
Angola,2020-05-22,60,58.0,2.0
Angola,2020-05-23,61,60.0,1.0
Angola,2020-05-24,69,61.0,8.0
Angola,2020-05-25,70,69.0,1.0
Angola,2020-05-26,70,70.0,0.0
Angola,2020-05-27,71,70.0,1.0
Angola,2020-05-28,74,71.0,3.0
Angola,2020-05-29,81,74.0,7.0
Angola,2020-05-30,84,81.0,3.0
Angola,2020-05-31,86,84.0,2.0
Angola,2020-06-01,86,86.0,0.0
Angola,2020-06-02,86,86.0,0.0
Angola,2020-06-03,86,86.0,0.0
Angola,2020-06-04,86,86.0,0.0
Angola,2020-06-05,86,86.0,0.0
Angola,2020-06-06,88,86.0,2.0
Angola,2020-06-07,91,88.0,3.0
Angola,2020-06-08,92,91.0,1.0
Angola,2020-06-09,96,92.0,4.0
Angola,2020-06-10,113,96.0,17.0
Angola,2020-06-11,118,113.0,5.0
Angola,2020-06-12,130,118.0,12.0
Angola,2020-06-13,138,130.0,8.0
Angola,2020-06-14,140,138.0,2.0
Angola,2020-06-15,142,140.0,2.0
Angola,2020-06-16,148,142.0,6.0
Angola,2020-06-17,155,148.0,7.0
Angola,2020-06-18,166,155.0,11.0
Angola,2020-06-19,172,166.0,6.0
Angola,2020-06-20,176,172.0,4.0
Angola,2020-06-21,183,176.0,7.0
Angola,2020-06-22,186,183.0,3.0
Angola,2020-06-23,189,186.0,3.0
Angola,2020-06-24,197,189.0,8.0
Angola,2020-06-25,212,197.0,15.0
Angola,2020-06-26,212,212.0,0.0
Angola,2020-06-27,259,212.0,47.0
Angola,2020-06-28,267,259.0,8.0
Angola,2020-06-29,276,267.0,9.0
Angola,2020-06-30,284,276.0,8.0
Angola,2020-07-01,291,284.0,7.0
Angola,2020-07-02,315,291.0,24.0
Angola,2020-07-03,328,315.0,13.0
Angola,2020-07-04,346,328.0,18.0
Angola,2020-07-05,346,346.0,0.0
Angola,2020-07-06,346,346.0,0.0
Angola,2020-07-07,386,346.0,40.0
Angola,2020-07-08,386,386.0,0.0
Angola,2020-07-09,396,386.0,10.0
Angola,2020-07-10,458,396.0,62.0
Angola,2020-07-11,462,458.0,4.0
Angola,2020-07-12,506,462.0,44.0
Angola,2020-07-13,525,506.0,19.0
Angola,2020-07-14,541,525.0,16.0
Angola,2020-07-15,576,541.0,35.0
Angola,2020-07-16,607,576.0,31.0
Angola,2020-07-17,638,607.0,31.0
Angola,2020-07-18,687,638.0,49.0
Angola,2020-07-19,705,687.0,18.0
Angola,2020-07-20,749,705.0,44.0
Angola,2020-07-21,779,749.0,30.0
Angola,2020-07-22,812,779.0,33.0
Angola,2020-07-23,851,812.0,39.0
Angola,2020-07-24,880,851.0,29.0
Angola,2020-07-25,916,880.0,36.0
Angola,2020-07-26,932,916.0,16.0
Angola,2020-07-27,950,932.0,18.0
Antigua and Barbuda,2020-01-22,0,,
Antigua and Barbuda,2020-01-23,0,0.0,0.0
Antigua and Barbuda,2020-01-24,0,0.0,0.0
Antigua and Barbuda,2020-01-25,0,0.0,0.0
Antigua and Barbuda,2020-01-26,0,0.0,0.0
Antigua and Barbuda,2020-01-27,0,0.0,0.0
Antigua and Barbuda,2020-01-28,0,0.0,0.0
Antigua and Barbuda,2020-01-29,0,0.0,0.0
Antigua and Barbuda,2020-01-30,0,0.0,0.0
Antigua and Barbuda,2020-01-31,0,0.0,0.0
Antigua and Barbuda,2020-02-01,0,0.0,0.0
Antigua and Barbuda,2020-02-02,0,0.0,0.0
Antigua and Barbuda,2020-02-03,0,0.0,0.0
Antigua and Barbuda,2020-02-04,0,0.0,0.0
Antigua and Barbuda,2020-02-05,0,0.0,0.0
Antigua and Barbuda,2020-02-06,0,0.0,0.0
Antigua and Barbuda,2020-02-07,0,0.0,0.0
Antigua and Barbuda,2020-02-08,0,0.0,0.0
Antigua and Barbuda,2020-02-09,0,0.0,0.0
Antigua and Barbuda,2020-02-10,0,0.0,0.0
Antigua and Barbuda,2020-02-11,0,0.0,0.0
Antigua and Barbuda,2020-02-12,0,0.0,0.0
Antigua and Barbuda,2020-02-13,0,0.0,0.0
Antigua and Barbuda,2020-02-14,0,0.0,0.0
Antigua and Barbuda,2020-02-15,0,0.0,0.0
Antigua and Barbuda,2020-02-16,0,0.0,0.0
Antigua and Barbuda,2020-02-17,0,0.0,0.0
Antigua and Barbuda,2020-02-18,0,0.0,0.0
Antigua and Barbuda,2020-02-19,0,0.0,0.0
Antigua and Barbuda,2020-02-20,0,0.0,0.0
Antigua and Barbuda,2020-02-21,0,0.0,0.0
Antigua and Barbuda,2020-02-22,0,0.0,0.0
Antigua and Barbuda,2020-02-23,0,0.0,0.0
Antigua and Barbuda,2020-02-24,0,0.0,0.0
Antigua and Barbuda,2020-02-25,0,0.0,0.0
Antigua and Barbuda,2020-02-26,0,0.0,0.0
Antigua and Barbuda,2020-02-27,0,0.0,0.0
Antigua and Barbuda,2020-02-28,0,0.0,0.0
Antigua and Barbuda,2020-02-29,0,0.0,0.0
Antigua and Barbuda,2020-03-01,0,0.0,0.0
Antigua and Barbuda,2020-03-02,0,0.0,0.0
Antigua and Barbuda,2020-03-03,0,0.0,0.0
Antigua and Barbuda,2020-03-04,0,0.0,0.0
Antigua and Barbuda,2020-03-05,0,0.0,0.0
Antigua and Barbuda,2020-03-06,0,0.0,0.0
Antigua and Barbuda,2020-03-07,0,0.0,0.0
Antigua and Barbuda,2020-03-08,0,0.0,0.0
Antigua and Barbuda,2020-03-09,0,0.0,0.0
Antigua and Barbuda,2020-03-10,0,0.0,0.0
Antigua and Barbuda,2020-03-11,0,0.0,0.0
Antigua and Barbuda,2020-03-12,0,0.0,0.0
Antigua and Barbuda,2020-03-13,1,0.0,1.0
Antigua and Barbuda,2020-03-14,1,1.0,0.0
Antigua and Barbuda,2020-03-15,1,1.0,0.0
Antigua and Barbuda,2020-03-16,1,1.0,0.0
Antigua and Barbuda,2020-03-17,1,1.0,0.0
Antigua and Barbuda,2020-03-18,1,1.0,0.0
Antigua and Barbuda,2020-03-19,1,1.0,0.0
Antigua and Barbuda,2020-03-20,1,1.0,0.0
Antigua and Barbuda,2020-03-21,1,1.0,0.0
Antigua and Barbuda,2020-03-22,1,1.0,0.0
Antigua and Barbuda,2020-03-23,3,1.0,2.0
Antigua and Barbuda,2020-03-24,3,3.0,0.0
Antigua and Barbuda,2020-03-25,3,3.0,0.0
Antigua and Barbuda,2020-03-26,7,3.0,4.0
Antigua and Barbuda,2020-03-27,7,7.0,0.0
Antigua and Barbuda,2020-03-28,7,7.0,0.0
Antigua and Barbuda,2020-03-29,7,7.0,0.0
Antigua and Barbuda,2020-03-30,7,7.0,0.0
Antigua and Barbuda,2020-03-31,7,7.0,0.0
Antigua and Barbuda,2020-04-01,7,7.0,0.0
Antigua and Barbuda,2020-04-02,9,7.0,2.0
Antigua and Barbuda,2020-04-03,15,9.0,6.0
Antigua and Barbuda,2020-04-04,15,15.0,0.0
Antigua and Barbuda,2020-04-05,15,15.0,0.0
Antigua and Barbuda,2020-04-06,15,15.0,0.0
Antigua and Barbuda,2020-04-07,19,15.0,4.0
Antigua and Barbuda,2020-04-08,19,19.0,0.0
Antigua and Barbuda,2020-04-09,19,19.0,0.0
Antigua and Barbuda,2020-04-10,19,19.0,0.0
Antigua and Barbuda,2020-04-11,21,19.0,2.0
Antigua and Barbuda,2020-04-12,21,21.0,0.0
Antigua and Barbuda,2020-04-13,23,21.0,2.0
Antigua and Barbuda,2020-04-14,23,23.0,0.0
Antigua and Barbuda,2020-04-15,23,23.0,0.0
Antigua and Barbuda,2020-04-16,23,23.0,0.0
Antigua and Barbuda,2020-04-17,23,23.0,0.0
Antigua and Barbuda,2020-04-18,23,23.0,0.0
Antigua and Barbuda,2020-04-19,23,23.0,0.0
Antigua and Barbuda,2020-04-20,23,23.0,0.0
Antigua and Barbuda,2020-04-21,23,23.0,0.0
Antigua and Barbuda,2020-04-22,24,23.0,1.0
Antigua and Barbuda,2020-04-23,24,24.0,0.0
Antigua and Barbuda,2020-04-24,24,24.0,0.0
Antigua and Barbuda,2020-04-25,24,24.0,0.0
Antigua and Barbuda,2020-04-26,24,24.0,0.0
Antigua and Barbuda,2020-04-27,24,24.0,0.0
Antigua and Barbuda,2020-04-28,24,24.0,0.0
Antigua and Barbuda,2020-04-29,24,24.0,0.0
Antigua and Barbuda,2020-04-30,24,24.0,0.0
Antigua and Barbuda,2020-05-01,25,24.0,1.0
Antigua and Barbuda,2020-05-02,25,25.0,0.0
Antigua and Barbuda,2020-05-03,25,25.0,0.0
Antigua and Barbuda,2020-05-04,25,25.0,0.0
Antigua and Barbuda,2020-05-05,25,25.0,0.0
Antigua and Barbuda,2020-05-06,25,25.0,0.0
Antigua and Barbuda,2020-05-07,25,25.0,0.0
Antigua and Barbuda,2020-05-08,25,25.0,0.0
Antigua and Barbuda,2020-05-09,25,25.0,0.0
Antigua and Barbuda,2020-05-10,25,25.0,0.0
Antigua and Barbuda,2020-05-11,25,25.0,0.0
Antigua and Barbuda,2020-05-12,25,25.0,0.0
Antigua and Barbuda,2020-05-13,25,25.0,0.0
Antigua and Barbuda,2020-05-14,25,25.0,0.0
Antigua and Barbuda,2020-05-15,25,25.0,0.0
Antigua and Barbuda,2020-05-16,25,25.0,0.0
Antigua and Barbuda,2020-05-17,25,25.0,0.0
Antigua and Barbuda,2020-05-18,25,25.0,0.0
Antigua and Barbuda,2020-05-19,25,25.0,0.0
Antigua and Barbuda,2020-05-20,25,25.0,0.0
Antigua and Barbuda,2020-05-21,25,25.0,0.0
Antigua and Barbuda,2020-05-22,25,25.0,0.0
Antigua and Barbuda,2020-05-23,25,25.0,0.0
Antigua and Barbuda,2020-05-24,25,25.0,0.0
Antigua and Barbuda,2020-05-25,25,25.0,0.0
Antigua and Barbuda,2020-05-26,25,25.0,0.0
Antigua and Barbuda,2020-05-27,25,25.0,0.0
Antigua and Barbuda,2020-05-28,25,25.0,0.0
Antigua and Barbuda,2020-05-29,25,25.0,0.0
Antigua and Barbuda,2020-05-30,25,25.0,0.0
Antigua and Barbuda,2020-05-31,26,25.0,1.0
Antigua and Barbuda,2020-06-01,26,26.0,0.0
Antigua and Barbuda,2020-06-02,26,26.0,0.0
Antigua and Barbuda,2020-06-03,26,26.0,0.0
Antigua and Barbuda,2020-06-04,26,26.0,0.0
Antigua and Barbuda,2020-06-05,26,26.0,0.0
Antigua and Barbuda,2020-06-06,26,26.0,0.0
Antigua and Barbuda,2020-06-07,26,26.0,0.0
Antigua and Barbuda,2020-06-08,26,26.0,0.0
Antigua and Barbuda,2020-06-09,26,26.0,0.0
Antigua and Barbuda,2020-06-10,26,26.0,0.0
Antigua and Barbuda,2020-06-11,26,26.0,0.0
Antigua and Barbuda,2020-06-12,26,26.0,0.0
Antigua and Barbuda,2020-06-13,26,26.0,0.0
Antigua and Barbuda,2020-06-14,26,26.0,0.0
Antigua and Barbuda,2020-06-15,26,26.0,0.0
Antigua and Barbuda,2020-06-16,26,26.0,0.0
Antigua and Barbuda,2020-06-17,26,26.0,0.0
Antigua and Barbuda,2020-06-18,26,26.0,0.0
Antigua and Barbuda,2020-06-19,26,26.0,0.0
Antigua and Barbuda,2020-06-20,26,26.0,0.0
Antigua and Barbuda,2020-06-21,26,26.0,0.0
Antigua and Barbuda,2020-06-22,26,26.0,0.0
Antigua and Barbuda,2020-06-23,26,26.0,0.0
Antigua and Barbuda,2020-06-24,26,26.0,0.0
Antigua and Barbuda,2020-06-25,65,26.0,39.0
Antigua and Barbuda,2020-06-26,65,65.0,0.0
Antigua and Barbuda,2020-06-27,65,65.0,0.0
Antigua and Barbuda,2020-06-28,69,65.0,4.0
Antigua and Barbuda,2020-06-29,69,69.0,0.0
Antigua and Barbuda,2020-06-30,69,69.0,0.0
Antigua and Barbuda,2020-07-01,69,69.0,0.0
Antigua and Barbuda,2020-07-02,69,69.0,0.0
Antigua and Barbuda,2020-07-03,68,69.0,-1.0
Antigua and Barbuda,2020-07-04,68,68.0,0.0
Antigua and Barbuda,2020-07-05,68,68.0,0.0
Antigua and Barbuda,2020-07-06,70,68.0,2.0
Antigua and Barbuda,2020-07-07,70,70.0,0.0
Antigua and Barbuda,2020-07-08,70,70.0,0.0
Antigua and Barbuda,2020-07-09,73,70.0,3.0
Antigua and Barbuda,2020-07-10,74,73.0,1.0
Antigua and Barbuda,2020-07-11,74,74.0,0.0
Antigua and Barbuda,2020-07-12,74,74.0,0.0
Antigua and Barbuda,2020-07-13,74,74.0,0.0
Antigua and Barbuda,2020-07-14,74,74.0,0.0
Antigua and Barbuda,2020-07-15,74,74.0,0.0
Antigua and Barbuda,2020-07-16,74,74.0,0.0
Antigua and Barbuda,2020-07-17,76,74.0,2.0
Antigua and Barbuda,2020-07-18,76,76.0,0.0
Antigua and Barbuda,2020-07-19,76,76.0,0.0
Antigua and Barbuda,2020-07-20,76,76.0,0.0
Antigua and Barbuda,2020-07-21,76,76.0,0.0
Antigua and Barbuda,2020-07-22,76,76.0,0.0
Antigua and Barbuda,2020-07-23,76,76.0,0.0
Antigua and Barbuda,2020-07-24,82,76.0,6.0
Antigua and Barbuda,2020-07-25,82,82.0,0.0
Antigua and Barbuda,2020-07-26,82,82.0,0.0
Antigua and Barbuda,2020-07-27,86,82.0,4.0
Argentina,2020-01-22,0,,
Argentina,2020-01-23,0,0.0,0.0
Argentina,2020-01-24,0,0.0,0.0
Argentina,2020-01-25,0,0.0,0.0
Argentina,2020-01-26,0,0.0,0.0
Argentina,2020-01-27,0,0.0,0.0
Argentina,2020-01-28,0,0.0,0.0
Argentina,2020-01-29,0,0.0,0.0
Argentina,2020-01-30,0,0.0,0.0
Argentina,2020-01-31,0,0.0,0.0
Argentina,2020-02-01,0,0.0,0.0
Argentina,2020-02-02,0,0.0,0.0
Argentina,2020-02-03,0,0.0,0.0
Argentina,2020-02-04,0,0.0,0.0
Argentina,2020-02-05,0,0.0,0.0
Argentina,2020-02-06,0,0.0,0.0
Argentina,2020-02-07,0,0.0,0.0
Argentina,2020-02-08,0,0.0,0.0
Argentina,2020-02-09,0,0.0,0.0
Argentina,2020-02-10,0,0.0,0.0
Argentina,2020-02-11,0,0.0,0.0
Argentina,2020-02-12,0,0.0,0.0
Argentina,2020-02-13,0,0.0,0.0
Argentina,2020-02-14,0,0.0,0.0
Argentina,2020-02-15,0,0.0,0.0
Argentina,2020-02-16,0,0.0,0.0
Argentina,2020-02-17,0,0.0,0.0
Argentina,2020-02-18,0,0.0,0.0
Argentina,2020-02-19,0,0.0,0.0
Argentina,2020-02-20,0,0.0,0.0
Argentina,2020-02-21,0,0.0,0.0
Argentina,2020-02-22,0,0.0,0.0
Argentina,2020-02-23,0,0.0,0.0
Argentina,2020-02-24,0,0.0,0.0
Argentina,2020-02-25,0,0.0,0.0
Argentina,2020-02-26,0,0.0,0.0
Argentina,2020-02-27,0,0.0,0.0
Argentina,2020-02-28,0,0.0,0.0
Argentina,2020-02-29,0,0.0,0.0
Argentina,2020-03-01,0,0.0,0.0
Argentina,2020-03-02,0,0.0,0.0
Argentina,2020-03-03,1,0.0,1.0
Argentina,2020-03-04,1,1.0,0.0
Argentina,2020-03-05,1,1.0,0.0
Argentina,2020-03-06,2,1.0,1.0
Argentina,2020-03-07,8,2.0,6.0
Argentina,2020-03-08,12,8.0,4.0
Argentina,2020-03-09,12,12.0,0.0
Argentina,2020-03-10,17,12.0,5.0
Argentina,2020-03-11,19,17.0,2.0
Argentina,2020-03-12,19,19.0,0.0
Argentina,2020-03-13,31,19.0,12.0
Argentina,2020-03-14,34,31.0,3.0
Argentina,2020-03-15,45,34.0,11.0
Argentina,2020-03-16,56,45.0,11.0
Argentina,2020-03-17,68,56.0,12.0
Argentina,2020-03-18,79,68.0,11.0
Argentina,2020-03-19,97,79.0,18.0
Argentina,2020-03-20,128,97.0,31.0
Argentina,2020-03-21,158,128.0,30.0
Argentina,2020-03-22,266,158.0,108.0
Argentina,2020-03-23,301,266.0,35.0
Argentina,2020-03-24,387,301.0,86.0
Argentina,2020-03-25,387,387.0,0.0
Argentina,2020-03-26,502,387.0,115.0
Argentina,2020-03-27,589,502.0,87.0
